STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,reportType,HourlySkyConditions,HourlyVisibility,HourlyPresentWeatherType,HourlyDryBulbTemperatureF,HourlyDryBulbTemperatureC,HourlyWetBulbTemperatureF,HourlyWetBulbTemperatureC,HourlyDewPointTemperatureF,HourlyDewPointTemperatureC,HourlyRelativeHumidity,HourlyWindSpeed,HourlyWindDirection,HourlyWindGustSpeed,HourlyStationPressure,HourlyPressureTendency,HourlyPressureChange,HourlySeaLevelPressure,HourlyPrecipitation,HourlyAltimeterSetting,DailyMaximumDryBulbTemperature,DailyMinimumDryBulbTemperature,DailyAverageDryBulbTemperature,DailyDepartureFromNormalAverageTemperature,DailyAverageRelativeHumidity,DailyAverageDewPointTemperature,DailyAverageWetBulbTemperature,DailyHeatingDegreeDays,DailyCoolingDegreeDays,DailySunrise,DailySunset,DailyPrecipitation,DailySnowfall,DailySnowDepth,DailyAverageStationPressure,DailyAverageSeaLevelPressure,DailyAverageWindSpeed,DailyPeakWindSpeed,PeakWindDirection,DailySustainedWindSpeed,DailySustainedWindDirection
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/4/2014 10:51,FM-15,OVC:08 60,10,,19,-7.2,16,-9,5,-15,54,8,210,,29.5,,,30.25,,30.22,,,,,,,,,,1222,2345,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/4/2014 11:51,FM-15,BKN:07 60,10,,22,-5.6,18,-7.6,6,-14.4,50,8,250,,29.49,6,0.03,30.25,,30.21,,,,,,,,,,1222,2345,,,5,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/4/2014 12:51,FM-15,BKN:07 60,10,,24,-4.4,20,-6.7,6,-14.4,46,10,230,,29.47,,,30.23,,30.19,,,,,,,,,,1222,2345,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/4/2014 13:51,FM-15,SCT:04 55,10,,24,-4.4,20,-6.7,6,-14.4,46,6,230,,29.45,,,30.2,,30.17,,,,,,,,,,1222,2345,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/4/2014 14:51,FM-15,SCT:04 55,10,,25,-3.9,21,-6.2,5,-15,42,7,240,,29.44,6,0.05,30.2,,30.16,,,,,,,,,,1222,2345,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/4/2014 15:51,FM-15,BKN:07 50,10,,27,-2.8,23,-5.3,6,-14.4,41,3,VRB,,29.44,,,30.19,,30.16,,,,,,,,,,1222,2345,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/4/2014 16:51,FM-15,BKN:07 48 BKN:07 200,10,,26,-3.3,22,-5.7,6,-14.4,42,3,310,,29.44,,,30.19,,30.16,,,,,,,,,,1222,2345,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/4/2014 17:51,FM-15,SCT:04 48 SCT:04 200,10,,23,-5,19,-7.2,5,-15,46,6,340,,29.45,3,-0.01,30.21,,30.17,,,,,,,,,,1222,2345,,,5,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/4/2014 18:51,FM-15,SCT:04 44 BKN:07 250,10,,21,-6.1,17,-8.1,5,-15,50,3,330,,29.47,,,30.22,,30.19,,,,,,,,,,1221,2346,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/4/2014 19:51,FM-15,FEW:02 44 BKN:07 250,10,,23,-5,19,-7,9,-12.8,55,5,50,,29.47,,,30.22,,30.19,,,,,,,,,,1221,2346,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/4/2014 20:51,FM-15,SCT:04 100 SCT:04 190 BKN:07 250,10,,22,-5.6,19,-7.4,9,-12.8,57,5,40,,29.48,1,-0.02,30.24,,30.2,,,,,,,,,,1221,2346,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/4/2014 21:51,FM-15,BKN:07 39 OVC:08 100,10,,23,-5,20,-6.9,10,-12.2,57,6,40,,29.5,,,30.25,,30.22,,,,,,,,,,1221,2346,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/4/2014 22:51,FM-15,OVC:08 39,10,,23,-5,20,-6.8,11,-11.7,60,7,40,,29.5,,,30.25,,30.22,,,,,,,,,,1221,2346,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/4/2014 23:51,FM-15,BKN:07 37 OVC:08 50,10,,23,-5,20,-6.8,11,-11.7,60,10,50,,29.5,1,-0.02,30.25,,30.22,27,12,20,-13.9,,,,45,0,1221,2346,,,5,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/4/2014 23:59,SOD,,,,,,,,,,,,,,,,,,,,27,12,20,-13.9,53,,30,45,0,1221,2346,T,0.1,5,29,30,6,20,60,12,260
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/5/2014 0:51,FM-15,OVC:08 39,10,,23,-5,20,-6.8,11,-11.7,60,10,50,,29.51,,,30.26,,30.23,,,,,,,,,,1221,2346,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/5/2014 1:51,FM-15,FEW:02 25 BKN:07 41 OVC:08 49,9,-SN:03 |SN:71 |,21,-6.1,19,-7.4,13,-10.6,71,11,30,,29.54,,,30.29,T,30.26,,,,,,,,,,1221,2346,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/5/2014 2:51,FM-15,SCT:04 20 OVC:08 50,4,-SN:03 |SN:71 |,19,-7.2,17,-8.2,13,-10.6,77,13,40,,29.55,3,-0.05,30.31,0.02,30.27,,,,,,,,,,1221,2346,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/5/2014 3:51,FM-15,OVC:08 32,3,-SN:03 |SN:71 |,19,-7.2,17,-8.2,13,-10.6,77,13,30,,29.56,,,30.32,0.01,30.28,,,,,,,,,,1221,2346,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/5/2014 4:51,FM-15,OVC:08 25,2.5,-SN:03 |SN:71 |,19,-7.2,17,-8.2,13,-10.6,77,10,30,,29.57,,,30.32,0.03,30.29,,,,,,,,,,1221,2346,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/5/2014 5:51,FM-15,OVC:08 19,1.5,-SN:03 |SN:71 |,19,-7.2,17,-8.2,13,-10.6,77,8,40,,29.6,3,-0.04,30.35,0.01,30.32,,,,,,,,,,1221,2346,0.07,,5,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/5/2014 6:51,FM-15,OVC:08 21,1,-SN:03 |SN:71 |,19,-7.2,17,-8.2,13,-10.6,77,13,40,,29.62,,,30.38,0.04,30.34,,,,,,,,,,1221,2346,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/5/2014 7:51,FM-15,VV:09 17,0.75,-SN:03 |SN:71 |,20,-6.7,18,-7.8,13,-10.6,74,11,40,,29.64,,,30.4,0.01,30.37,,,,,,,,,,1221,2346,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/5/2014 8:51,FM-15,FEW:02 13 BKN:07 24 OVC:08 34,2,-SN:03 |SN:71 |,21,-6.1,19,-7.3,14,-10,74,18,50,,29.64,1,-0.05,30.4,0.02,30.37,,,,,,,,,,1221,2346,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/5/2014 9:51,FM-15,FEW:02 12 BKN:07 17 OVC:08 33,2.5,-SN:03 |SN:71 |,21,-6.1,19,-7.3,14,-10,74,17,50,,29.65,,,30.42,0.01,30.38,,,,,,,,,,1221,2346,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/5/2014 10:51,FM-15,BKN:07 15 OVC:08 20,3,-SN:03 |SN:71 |,21,-6.1,19,-7.4,13,-10.6,71,15,60,,29.66,,,30.43,T,30.39,,,,,,,,,,1221,2346,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/5/2014 11:51,FM-15,SCT:04 19 OVC:08 24,3,-SN:03 |SN:71 |,23,-5,20,-6.6,13,-10.6,65,15,60,,29.66,0,-0.02,30.42,T,30.39,,,,,,,,,,1221,2346,,,6,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/5/2014 12:51,FM-15,OVC:08 22,10,-SN:03 |SN:71 |,22,-5.6,19,-7.2,11,-11.7,63,11,60,,29.66,,,30.42,T,30.39,,,,,,,,,,1221,2346,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/5/2014 13:51,FM-15,BKN:07 24 BKN:07 70 OVC:08 200,10,,23,-5,20,-6.8,11,-11.7,60,13,40,,29.66,,,30.42,T,30.39,,,,,,,,,,1221,2346,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/5/2014 14:51,FM-15,BKN:07 26 OVC:08 100,9,,23,-5,20,-6.7,12,-11.1,63,14,40,,29.66,3,0,30.43,,30.39,,,,,,,,,,1221,2346,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/5/2014 15:51,FM-15,BKN:07 23 OVC:08 100,10,,22,-5.6,19,-7.2,11,-11.7,63,15,40,,29.66,,,30.43,,30.39,,,,,,,,,,1221,2346,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/5/2014 16:51,FM-15,SCT:04 22 BKN:07 100 BKN:07 250,10,,21,-6.1,18,-7.6,11,-11.7,65,13,30,,29.67,,,30.43,,30.4,,,,,,,,,,1221,2346,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/5/2014 17:51,FM-15,FEW:02 24 SCT:04 130 OVC:08 250,10,,20,-6.7,17,-8.2,10,-12.2,65,13,30,,29.68,3,-0.01,30.44,,30.41,,,,,,,,,,1221,2346,,,6,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/5/2014 18:51,FM-15,SCT:04 150 BKN:07 250,10,,20,-6.7,17,-8.2,10,-12.2,65,8,30,,29.68,,,30.45,,30.41,,,,,,,,,,1219,2348,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/5/2014 19:51,FM-15,BKN:07 150 OVC:08 250,10,,20,-6.7,17,-8.2,10,-12.2,65,8,30,,29.67,,,30.44,,30.4,,,,,,,,,,1219,2348,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/5/2014 20:51,FM-15,SCT:04 33 BKN:07 150 OVC:08 250,10,,19,-7.2,17,-8.5,11,-11.7,71,6,20,,29.69,3,-0.01,30.45,,30.42,,,,,,,,,,1219,2348,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/5/2014 21:51,FM-15,FEW:02 33 SCT:04 150 OVC:08 250,10,,22,-5.6,19,-7.1,12,-11.1,66,10,90,,29.68,,,30.45,,30.41,,,,,,,,,,1219,2348,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/5/2014 22:51,FM-15,BKN:07 170 OVC:08 250,10,,21,-6.1,18,-7.7,10,-12.2,62,10,90,,29.67,,,30.44,,30.4,,,,,,,,,,1219,2348,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/5/2014 23:51,FM-15,FEW:02 29 BKN:07 150 OVC:08 250,10,,20,-6.7,17,-8.2,10,-12.2,65,13,90,,29.66,8,0.02,30.43,,30.39,23,19,21,-13.3,,,,44,0,1219,2348,,,6,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/5/2014 23:59,SOD,,,,,,,,,,,,,,,,,,,,23,19,21,-13.3,69,,31,44,0,1219,2348,0.15,1.7,5,30,30,12,23,50,18,50
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/6/2014 0:51,FM-15,FEW:02 90 SCT:04 170 OVC:08 250,10,,19,-7.2,16,-8.7,9,-12.8,65,10,100,,29.67,,,30.44,,30.4,,,,,,,,,,1219,2348,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/6/2014 1:51,FM-15,SCT:04 170 OVC:08 250,10,,20,-6.7,17,-8.3,8,-13.3,60,10,90,,29.66,,,30.43,,30.39,,,,,,,,,,1219,2348,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/6/2014 2:51,FM-15,OVC:08 250,10,,19,-7.2,16,-8.8,8,-13.3,62,8,80,,29.66,8,0.01,30.42,,30.39,,,,,,,,,,1219,2348,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/6/2014 3:51,FM-15,BKN:07 250,10,,18,-7.8,15,-9.2,8,-13.3,65,8,90,,29.64,,,30.4,,30.37,,,,,,,,,,1219,2348,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/6/2014 4:51,FM-15,SCT:04 250,10,,18,-7.8,15,-9.3,7,-13.9,62,8,80,,29.64,,,30.4,,30.37,,,,,,,,,,1219,2348,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/6/2014 5:51,FM-15,FEW:02 250,10,,17,-8.3,15,-9.7,7,-13.9,64,9,80,,29.62,6,0.04,30.39,,30.35,,,,,,,,,,1219,2348,0.08,,6,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/6/2014 6:51,FM-15,FEW:02 250,10,,17,-8.3,15,-9.7,7,-13.9,64,8,70,,29.62,,,30.39,,30.35,,,,,,,,,,1219,2348,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/6/2014 7:51,FM-15,CLR:00,10,,18,-7.8,15,-9.3,7,-13.9,62,8,80,,29.62,,,30.38,,30.34,,,,,,,,,,1219,2348,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/6/2014 8:51,FM-15,CLR:00,10,,19,-7.2,16,-8.8,8,-13.3,62,9,110,,29.6,8,0.03,30.36,,30.32,,,,,,,,,,1219,2348,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/6/2014 9:51,FM-15,FEW:02 250,10,,21,-6.1,18,-7.9,8,-13.3,57,6,140,,29.57,,,30.34,,30.3,,,,,,,,,,1219,2348,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/6/2014 10:51,FM-15,FEW:02 250,10,,23,-5,19,-7,9,-12.8,55,3,160,,29.57,,,30.34,,30.3,,,,,,,,,,1219,2348,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/6/2014 11:51,FM-15,FEW:02 250,10,,26,-3.3,22,-5.5,11,-11.7,53,3,130,,29.55,8,0.05,30.3,,30.27,,,,,,,,,,1219,2348,,,5,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/6/2014 12:51,FM-15,FEW:02 250,10,,31,-0.6,26,-3.2,12,-11.1,45,0,0,,29.52,,,30.27,,30.24,,,,,,,,,,1219,2348,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/6/2014 13:51,FM-15,SCT:04 250,10,,31,-0.6,26,-3.2,12,-11.1,45,0,0,,29.48,,,30.23,,30.2,,,,,,,,,,1219,2348,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/6/2014 14:51,FM-15,SCT:04 210 BKN:07 250,10,,32,0,27,-2.6,15,-9.4,50,6,140,,29.46,6,0.09,30.21,,30.18,,,,,,,,,,1219,2348,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/6/2014 15:51,FM-15,SCT:04 180 BKN:07 250,10,,30,-1.1,26,-3.5,15,-9.4,54,9,100,,29.44,,,30.19,,30.16,,,,,,,,,,1219,2348,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/6/2014 16:51,FM-15,FEW:02 180 SCT:04 250,10,,30,-1.1,26,-3.5,15,-9.4,54,7,VRB,,29.42,,,30.17,,30.14,,,,,,,,,,1219,2348,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/6/2014 17:51,FM-15,FEW:02 170 SCT:04 250,10,,29,-1.7,25,-3.9,15,-9.4,56,6,80,,29.42,6,0.04,30.17,,30.14,,,,,,,,,,1219,2348,,,5,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/6/2014 18:51,FM-15,FEW:02 250,10,,27,-2.8,23,-4.9,14,-10,58,6,60,,29.41,,,30.16,,30.13,,,,,,,,,,1218,2349,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/6/2014 19:51,FM-15,CLR:00,10,,25,-3.9,22,-5.8,13,-10.6,60,7,130,,29.4,,,30.16,,30.12,,,,,,,,,,1218,2349,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/6/2014 20:51,FM-15,FEW:02 250,10,,21,-6.1,18,-7.6,11,-11.7,65,8,150,,29.39,6,0.02,30.15,,30.11,,,,,,,,,,1218,2349,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/6/2014 21:51,FM-15,CLR:00,10,,20,-6.7,18,-7.9,12,-11.1,71,7,160,,29.38,,,30.14,,30.1,,,,,,,,,,1218,2349,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/6/2014 22:51,FM-15,CLR:00,8,,20,-6.7,18,-7.9,12,-11.1,71,6,180,,29.37,,,30.12,,30.09,,,,,,,,,,1218,2349,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/6/2014 23:51,FM-15,CLR:00,10,,22,-5.6,19,-7.1,12,-11.1,66,6,190,,29.35,8,0.05,30.1,,30.07,33,16,24,-10.7,,,,41,0,1218,2349,,,5,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/6/2014 23:59,SOD,,,,,,,,,,,,,,,,,,,,33,16,24,-10.7,59,,31,41,0,1218,2349,,,6,29,30,7,25,70,14,90
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/7/2014 0:51,FM-15,CLR:00,10,,17,-8.3,15,-9.5,9,-12.8,70,8,180,,29.33,,,30.08,,30.05,,,,,,,,,,1218,2349,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/7/2014 1:51,FM-15,CLR:00,10,,19,-7.2,17,-8.5,11,-11.7,71,5,180,,29.31,,,30.06,,30.03,,,,,,,,,,1218,2349,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/7/2014 2:51,FM-15,CLR:00,9,,18,-7.8,16,-9,10,-12.2,71,5,200,,29.3,6,0.05,30.04,,30.02,,,,,,,,,,1218,2349,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/7/2014 3:51,FM-15,CLR:00,7,,18,-7.8,16,-8.8,12,-11.1,77,5,190,,29.28,,,30.02,,30,,,,,,,,,,1218,2349,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/7/2014 4:51,FM-15,CLR:00,7,,17,-8.3,15,-9.3,11,-11.7,77,5,180,,29.27,,,30.02,,29.99,,,,,,,,,,1218,2349,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/7/2014 5:51,FM-15,FEW:02 250,6,HZ:7 |FU:05 |HZ:05,17,-8.3,15,-9.3,11,-11.7,77,0,0,,29.26,6,0.04,30.01,,29.98,,,,,,,,,,1218,2349,,,5,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/7/2014 6:51,FM-15,FEW:02 250,5,HZ:7 ||HZ:05,18,-8,16,-8.8,12,-11,79,7,210,,29.27,,,,,29.99,,,,,,,,,,1218,2349,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/7/2014 7:51,FM-15,BKN:07 250,5,HZ:7 |FU:05 |HZ:05,21,-6.1,19,-7.2,15,-9.4,78,3,180,,29.26,,,30.01,,29.98,,,,,,,,,,1218,2349,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/7/2014 8:51,FM-15,BKN:07 250,6,HZ:7 |FU:05 |HZ:05,31,-0.6,27,-2.6,20,-6.7,64,9,200,,29.24,,,29.99,,29.96,,,,,,,,,,1218,2349,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/7/2014 9:51,FM-15,BKN:07 250,9,,36,2.2,31,-0.5,21,-6.1,55,11,210,,29.23,,,29.97,,29.95,,,,,,,,,,1218,2349,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/7/2014 10:51,FM-15,BKN:07 250,10,,41,5,35,1.6,20,-6.7,43,9,220,,29.23,,,29.98,,29.95,,,,,,,,,,1218,2349,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/7/2014 11:51,FM-15,BKN:07 250,10,,43,6.1,37,2.6,21,-6.1,42,14,200,,29.2,8,0.04,29.94,,29.92,,,,,,,,,,1218,2349,,,4,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/7/2014 12:51,FM-15,FEW:02 180 BKN:07 250,10,,45,7.2,38,3.5,20,-6.7,37,16,210,,29.17,,,29.91,,29.89,,,,,,,,,,1218,2349,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/7/2014 13:51,FM-15,BKN:07 150 BKN:07 250,10,,45,7.2,38,3.6,23,-5,42,13,200,,29.15,,,29.89,,29.87,,,,,,,,,,1218,2349,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/7/2014 14:51,FM-15,FEW:02 130 SCT:04 190 BKN:07 250,10,,46,7.8,39,4,23,-5,40,15,220,,29.13,6,0.07,29.87,,29.85,,,,,,,,,,1218,2349,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/7/2014 15:51,FM-15,SCT:04 120 BKN:07 200 OVC:08 250,10,,47,8.3,40,4.5,24,-4.4,41,9,220,,29.13,,,29.87,,29.85,,,,,,,,,,1218,2349,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/7/2014 16:51,FM-15,SCT:04 150 OVC:08 250,10,,44,6.7,38,3.4,27,-2.8,51,8,230,,29.14,,,29.89,,29.86,,,,,,,,,,1218,2349,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/7/2014 17:51,FM-15,FEW:02 150 SCT:04 190 BKN:07 250,10,,43,6.1,38,3.2,29,-1.7,58,10,220,,29.15,3,-0.02,29.89,,29.87,,,,,,,,,,1218,2349,,,3,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/7/2014 18:51,FM-15,BKN:07 130 BKN:07 250,10,,41,5,37,2.5,30,-1.1,65,3,260,,29.18,,,29.92,,29.9,,,,,,,,,,1216,2350,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/7/2014 19:51,FM-15,FEW:02 75 BKN:07 100 OVC:08 120,8,,40,4.4,36,2.2,30,-1.1,68,6,300,,29.2,,,29.94,,29.92,,,,,,,,,,1216,2350,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/7/2014 20:51,FM-15,OVC:08 40,8,,40,4.4,36,2,29,-1.7,65,6,310,,29.22,1,-0.06,29.96,,29.94,,,,,,,,,,1216,2350,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/7/2014 21:51,FM-15,OVC:08 33,8,,39,3.9,35,1.7,29,-1.7,67,9,340,,29.22,,,29.95,,29.94,,,,,,,,,,1216,2350,,,,,,,,,,
